%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
124.0, 187500.0, -35258.2421875, 187500.0, -54435.390625, 15839.2275390625, 187500.0, -65015.56640625, 187500.0, 187500.0, 187500.0, 187500.0, -13103.28515625, 187500.0, 187500.0, -185912.1875, -187173.953125, -0.018000001087784767, 0.9520000219345093, 0.11800000816583633, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260285E9, 2021-03-29 11:15:02.426
126.0, 187500.0, -34457.0234375, 187500.0, -54384.875, 15775.033203125, 187500.0, -65415.6640625, 187500.0, 187500.0, 187500.0, 187500.0, -14044.271484375, 187500.0, 187500.0, -185379.84375, -187189.59375, -0.018000001087784767, 0.9520000219345093, 0.11800000816583633, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260328E9, 2021-03-29 11:15:02.426
128.0, 187500.0, -35179.23046875, 187500.0, -54146.47265625, 16204.0087890625, 187500.0, -65313.3359375, 187500.0, 187500.0, 187500.0, 187500.0, -14131.1298828125, 187500.0, 187500.0, -186031.328125, -187205.3125, -0.018000001087784767, 0.9520000219345093, 0.11800000816583633, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260385E9, 2021-03-29 11:15:02.426
130.0, 187500.0, -34818.65234375, 187500.0, -54334.47265625, 15891.1513671875, 187500.0, -65213.91796875, 187500.0, 187500.0, 187500.0, 187500.0, -15700.69140625, 187500.0, 187500.0, -184879.359375, -187220.5, -0.01600000075995922, 0.9540000557899475, 0.12000000476837158, 192.0, 127.5, 64.0, 14.5, 104.0, 1.5, 96.0, 0.0, 0.0, 0.0, 1.6170057024260428E9, 2021-03-29 11:15:02.426
132.0, 187500.0, -34571.1953125, 187500.0, -54028.8125, 16245.6943359375, 187500.0, -65902.7265625, 187500.0, 187500.0, 187500.0, 187500.0, -15859.12109375, 187500.0, 187500.0, -185554.65625, -187234.921875, -0.01600000075995922, 0.9540000557899475, 0.12000000476837158, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617005702426047E9, 2021-03-29 11:15:02.426
134.0, 187500.0, -35223.93359375, 187500.0, -54203.42578125, 16147.2568359375, 187500.0, -65551.4921875, 187500.0, 187500.0, 187500.0, 187500.0, -16932.16015625, 187500.0, 187500.0, -185246.453125, -187251.953125, -0.01600000075995922, 0.9540000557899475, 0.12000000476837158, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260516E9, 2021-03-29 11:15:02.426
136.0, 187500.0, -34318.10546875, 187500.0, -54047.54296875, 16181.4775390625, 187500.0, -66284.5, 187500.0, 187500.0, 187500.0, 187500.0, -17991.34375, 187500.0, 187500.0, -185103.625, -187268.65625, -0.01600000075995922, 0.9540000557899475, 0.12000000476837158, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617005702426056E9, 2021-03-29 11:15:02.426
138.0, 187500.0, -34980.32421875, 187500.0, -53773.4453125, 16659.0, 187500.0, -66603.0078125, 187500.0, 187500.0, 187500.0, 187500.0, -18161.41796875, 187500.0, 187500.0, -186182.453125, -187281.484375, -0.01600000075995922, 0.9540000557899475, 0.12000000476837158, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260604E9, 2021-03-29 11:15:02.426
140.0, 187500.0, -34586.41796875, 187500.0, -53892.66796875, 16436.376953125, 187500.0, -66953.125, 187500.0, 187500.0, 187500.0, 187500.0, -19856.953125, 187500.0, 187500.0, -185559.453125, -187296.703125, -0.012000000104308128, 0.9540000557899475, 0.12200000882148743, 192.0, 127.5, 80.0, 14.5, 104.0, 1.5, 104.0, 0.0, 0.0, 0.0, 1.6170057024260647E9, 2021-03-29 11:15:02.426
142.0, 187500.0, -34191.28515625, 187500.0, -53508.66796875, 16865.10546875, 187500.0, -68141.4609375, 187500.0, 187500.0, 187500.0, 187500.0, -20159.685546875, 187500.0, 187500.0, -186697.828125, -187313.046875, -0.012000000104308128, 0.9540000557899475, 0.12200000882148743, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260693E9, 2021-03-29 11:15:02.426
